timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587337596485,44,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,1,2,http://localhost:5000/apistatus,42,0,23
1587337596529,20,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,219,275,1,2,http://localhost:5000/pins,20,0,0
1587337596549,30,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,242,282,1,2,http://localhost:5000/timetoclose,30,0,0
1587337596593,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,2,4,http://localhost:5000/apistatus,2,0,0
1587337596580,18,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,461,287,2,4,http://localhost:5000/requestfrequency,18,0,0
1587337596596,12,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,279,2,4,http://localhost:5000/pins,12,0,0
1587337596599,13,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,219,317,2,4,http://localhost:5000/requestcounts,13,0,0
1587337596613,4,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,2,4,http://localhost:5000/apistatus,4,0,0
1587337596617,13,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,219,283,2,4,http://localhost:5000/pins,13,0,0
1587337596608,32,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,286,2,4,http://localhost:5000/timetoclose,32,0,0
1587337596630,30,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,242,290,2,4,http://localhost:5000/timetoclose,30,0,0
1587337596641,22,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,291,2,4,http://localhost:5000/requestfrequency,22,0,0
1587337596664,24,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,321,2,4,http://localhost:5000/requestcounts,24,0,0
1587337596661,27,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,461,295,2,4,http://localhost:5000/requestfrequency,27,0,0
1587337596688,3,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,2,4,http://localhost:5000/apistatus,3,0,0
1587337596691,12,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,285,2,4,http://localhost:5000/pins,12,0,0
1587337596688,15,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,219,325,2,4,http://localhost:5000/requestcounts,15,0,0
1587337596704,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,2,4,http://localhost:5000/apistatus,2,0,0
1587337596707,16,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,219,287,2,4,http://localhost:5000/pins,16,0,0
1587337596703,32,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,292,2,4,http://localhost:5000/timetoclose,32,0,0
1587337596724,31,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,242,294,2,4,http://localhost:5000/timetoclose,31,0,0
1587337596736,25,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,297,2,4,http://localhost:5000/requestfrequency,25,0,0
1587337596756,20,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,461,299,2,4,http://localhost:5000/requestfrequency,20,0,0
1587337596762,16,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,327,2,4,http://localhost:5000/requestcounts,16,0,0
1587337596778,5,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,2,4,http://localhost:5000/apistatus,5,0,0
1587337596777,17,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,219,329,3,6,http://localhost:5000/requestcounts,17,0,0
1587337596791,5,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,3,6,http://localhost:5000/apistatus,5,0,1
1587337596794,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,3,6,http://localhost:5000/apistatus,3,0,0
1587337596783,27,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,289,3,6,http://localhost:5000/pins,27,0,0
1587337596797,19,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,219,287,3,6,http://localhost:5000/pins,19,0,0
1587337596798,20,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,291,3,6,http://localhost:5000/pins,20,0,0
1587337596817,37,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,266,294,3,6,http://localhost:5000/timetoclose,37,0,0
1587337596818,44,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,298,3,6,http://localhost:5000/timetoclose,44,0,0
1587337596811,61,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,296,3,6,http://localhost:5000/timetoclose,61,0,0
1587337596855,34,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,501,299,3,6,http://localhost:5000/requestfrequency,34,0,0
1587337596872,44,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,301,3,6,http://localhost:5000/requestfrequency,44,0,0
1587337596889,31,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,219,329,3,6,http://localhost:5000/requestcounts,31,0,0
1587337596862,58,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,461,303,3,6,http://localhost:5000/requestfrequency,58,0,0
1587337596920,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,3,6,http://localhost:5000/apistatus,3,0,0
1587337596917,31,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,331,3,6,http://localhost:5000/requestcounts,31,0,0
1587337596924,26,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,219,308,3,6,http://localhost:5000/pins,26,0,0
1587337596921,30,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,333,3,6,http://localhost:5000/requestcounts,30,0,0
1587337596949,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,3,6,http://localhost:5000/apistatus,2,0,0
1587337596951,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,3,6,http://localhost:5000/apistatus,3,0,0
1587337596955,21,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,340,3,6,http://localhost:5000/pins,21,0,0
1587337596952,25,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,326,3,6,http://localhost:5000/pins,25,0,0
1587337596991,7,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,4,8,http://localhost:5000/apistatus,7,0,1
1587337596951,50,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,299,315,4,8,http://localhost:5000/timetoclose,50,0,0
1587337596977,65,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,356,347,4,8,http://localhost:5000/timetoclose,65,0,0
1587337596999,44,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,350,4,8,http://localhost:5000/pins,44,0,0
1587337596978,69,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,330,333,4,8,http://localhost:5000/timetoclose,69,0,0
1587337597002,58,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,550,320,4,8,http://localhost:5000/requestfrequency,57,0,0
1587337597060,25,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,219,350,4,8,http://localhost:5000/requestcounts,25,0,0
1587337597086,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,4,8,http://localhost:5000/apistatus,2,0,0
1587337597048,40,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,596,338,4,8,http://localhost:5000/requestfrequency,40,0,0
1587337597044,45,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,378,357,4,8,http://localhost:5000/timetoclose,45,0,0
1587337597043,56,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,638,352,4,8,http://localhost:5000/requestfrequency,56,0,0
1587337597089,24,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,219,394,4,8,http://localhost:5000/pins,24,0,0
1587337597100,19,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,382,4,8,http://localhost:5000/requestcounts,19,0,0
1587337597089,32,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,368,4,8,http://localhost:5000/requestcounts,32,0,0
1587337597120,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,4,8,http://localhost:5000/apistatus,3,0,0
1587337597122,6,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,4,8,http://localhost:5000/apistatus,6,0,0
1587337597090,43,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,676,362,4,8,http://localhost:5000/requestfrequency,43,0,0
1587337597124,35,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,423,4,8,http://localhost:5000/pins,34,0,0
1587337597129,30,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,434,4,8,http://localhost:5000/pins,29,0,0
1587337597138,25,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,392,4,8,http://localhost:5000/requestcounts,25,0,0
1587337597163,8,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,4,8,http://localhost:5000/apistatus,7,0,0
1587337597114,60,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,446,401,4,8,http://localhost:5000/timetoclose,60,0,0
1587337597171,24,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,218,442,5,10,http://localhost:5000/pins,24,0,0
1587337597174,35,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,776,406,5,10,http://localhost:5000/requestfrequency,35,0,0
1587337597159,51,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,487,430,5,10,http://localhost:5000/timetoclose,51,0,0
1587337596594,615,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-2,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,615,0,532
1587337596794,418,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-3,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,418,0,332
1587337596485,727,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-1,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,727,0,642
1587337597162,52,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,511,441,5,10,http://localhost:5000/timetoclose,51,0,0
1587337597195,42,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,531,449,5,10,http://localhost:5000/timetoclose,42,0,0
1587337597210,27,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,219,436,5,10,http://localhost:5000/requestcounts,27,0,0
1587337597188,50,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,50,0,1
1587337597237,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337597215,32,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,873,446,5,10,http://localhost:5000/requestfrequency,32,0,0
1587337597210,39,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,834,435,5,10,http://localhost:5000/requestfrequency,39,0,0
1587337597237,29,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,909,454,5,10,http://localhost:5000/requestfrequency,29,0,0
1587337597247,22,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,476,5,10,http://localhost:5000/requestcounts,21,0,0
1587337597269,3,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337597250,40,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,465,5,10,http://localhost:5000/requestcounts,40,0,0
1587337597291,2,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337596994,306,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-4,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,306,0,227
1587337597213,99,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,290,5,10,https://hackforla-311.herokuapp.com/pins,99,0,0
1587337597240,74,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,24683,346,5,10,http://localhost:5000/pins,74,0,0
1587337597213,109,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,307,5,10,https://hackforla-311.herokuapp.com/pins,109,0,0
1587337597211,115,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,294,5,10,https://hackforla-311.herokuapp.com/pins,114,0,0
1587337597267,70,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,484,5,10,http://localhost:5000/requestcounts,70,0,0
1587337597239,98,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,451,310,5,10,http://localhost:5000/pins,98,0,0
1587337597272,109,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,89751,358,5,10,http://localhost:5000/pins,109,0,0
1587337597301,93,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-4,text,false,,368,384,5,10,https://hackforla-311.herokuapp.com/pins,93,0,0
1587337597313,87,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,297,5,10,https://hackforla-311.herokuapp.com/timetoclose,87,0,0
1587337597314,87,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,471,353,5,10,http://localhost:5000/timetoclose,87,0,0
1587337597294,108,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,140892,381,5,10,http://localhost:5000/pins,108,0,0
1587337597338,69,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,411,317,5,10,http://localhost:5000/timetoclose,69,0,0
1587337597338,69,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,69,0,0
1587337597326,103,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,301,5,10,https://hackforla-311.herokuapp.com/timetoclose,102,0,0
1587337597322,106,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,314,5,10,https://hackforla-311.herokuapp.com/timetoclose,106,0,0
1587337597401,66,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,642,358,5,10,http://localhost:5000/requestfrequency,66,0,0
1587337597382,93,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,491,365,5,10,http://localhost:5000/timetoclose,93,0,0
1587337597194,294,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-5,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,294,0,222
1587337597403,99,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,526,388,5,10,http://localhost:5000/timetoclose,99,0,0
1587337597468,39,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,279,388,5,10,http://localhost:5000/requestcounts,39,0,0
1587337597508,1,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337597395,117,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-4,text,false,,368,391,5,10,https://hackforla-311.herokuapp.com/timetoclose,117,0,0
1587337597400,115,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,302,5,10,https://hackforla-311.herokuapp.com/requestfrequency,115,0,0
1587337597429,93,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,306,5,10,https://hackforla-311.herokuapp.com/requestfrequency,93,0,0
1587337597407,123,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,216105,406,5,10,http://localhost:5000/pins,122,0,0
1587337597435,103,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,319,5,10,https://hackforla-311.herokuapp.com/requestfrequency,103,0,0
1587337597475,73,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,682,370,5,10,http://localhost:5000/requestfrequency,73,0,0
1587337597407,172,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,550,322,5,10,http://localhost:5000/requestfrequency,172,0,0
1587337597502,84,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,731,393,5,10,http://localhost:5000/requestfrequency,84,0,0
1587337597549,60,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,279,400,5,10,http://localhost:5000/requestcounts,60,0,0
1587337597610,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337597523,119,Prod_Request counts,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,336,5,10,https://hackforla-311.herokuapp.com/requestcounts,118,0,0
1587337597488,154,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-5,text,false,,368,343,5,10,https://hackforla-311.herokuapp.com/pins,154,0,0
1587337597586,63,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,280,423,5,10,http://localhost:5000/requestcounts,63,0,0
1587337597513,138,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-4,text,false,,368,396,5,10,https://hackforla-311.herokuapp.com/requestfrequency,138,0,0
1587337597515,136,Prod_Request counts,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,332,5,10,https://hackforla-311.herokuapp.com/requestcounts,136,0,0
1587337597651,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337597530,136,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,561,413,5,10,http://localhost:5000/timetoclose,136,0,0
1587337597539,130,Prod_Request counts,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,349,5,10,https://hackforla-311.herokuapp.com/requestcounts,130,0,0
1587337597654,15,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,275,5,10,http://localhost:5000/pins,15,0,0
1587337597579,114,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,277,352,5,10,http://localhost:5000/requestcounts,114,0,0
1587337597670,25,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,282,5,10,http://localhost:5000/timetoclose,25,0,0
1587337597642,72,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-2,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,72,0,0
1587337597696,21,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,461,287,5,10,http://localhost:5000/requestfrequency,21,0,0
1587337597651,70,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-1,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,70,0,0
1587337597717,16,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,317,5,10,http://localhost:5000/requestcounts,16,0,0
1587337597643,91,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-5,text,false,,368,350,5,10,https://hackforla-311.herokuapp.com/timetoclose,91,0,0
1587337597733,2,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337597670,70,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-3,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,69,0,0
1587337597736,13,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,283,5,10,http://localhost:5000/pins,13,0,0
1587337597651,101,Prod_Request counts,500,Internal Server Error,Prod Testing Environment 2-4,text,false,,368,426,5,10,https://hackforla-311.herokuapp.com/requestcounts,101,0,0
1587337597666,105,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,782,418,5,10,http://localhost:5000/requestfrequency,105,0,0
1587337597693,79,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,79,0,0
1587337597749,30,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,290,5,10,http://localhost:5000/timetoclose,30,0,0
1587337597779,19,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,461,295,5,10,http://localhost:5000/requestfrequency,19,0,0
1587337597714,99,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,474,5,10,https://hackforla-311.herokuapp.com/pins,99,0,0
1587337597722,93,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,290,5,10,https://hackforla-311.herokuapp.com/pins,93,0,0
1587337597798,18,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,325,5,10,http://localhost:5000/requestcounts,17,0,0
1587337597816,1,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337597753,72,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-4,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,72,0,0
1587337597772,55,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,280,448,5,10,http://localhost:5000/requestcounts,55,0,0
1587337597817,13,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,287,5,10,http://localhost:5000/pins,13,0,0
1587337597740,96,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,292,5,10,https://hackforla-311.herokuapp.com/pins,96,0,0
1587337597734,103,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-5,text,false,,368,355,5,10,https://hackforla-311.herokuapp.com/requestfrequency,103,0,0
1587337597772,67,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,281,5,10,http://localhost:5000/pins,67,0,0
1587337597828,12,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,12,0,0
1587337597831,26,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,294,5,10,http://localhost:5000/timetoclose,26,0,0
1587337597839,26,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,242,288,5,10,http://localhost:5000/timetoclose,26,0,0
1587337597857,19,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,461,299,5,10,http://localhost:5000/requestfrequency,19,0,0
1587337597840,37,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,289,5,10,http://localhost:5000/pins,37,0,0
1587337597877,13,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,329,5,10,http://localhost:5000/requestcounts,13,0,0
1587337597890,2,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337597866,30,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,461,293,5,10,http://localhost:5000/requestfrequency,30,0,0
1587337597892,12,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,291,5,10,http://localhost:5000/pins,12,0,0
1587337597814,105,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,481,5,10,https://hackforla-311.herokuapp.com/timetoclose,105,0,0
1587337597878,44,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,242,296,5,10,http://localhost:5000/timetoclose,44,0,0
1587337597816,107,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,297,5,10,https://hackforla-311.herokuapp.com/timetoclose,107,0,0
1587337597904,26,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,298,5,10,http://localhost:5000/timetoclose,25,0,0
1587337597826,108,Prod_Base Pins,500,Internal Server Error,Prod Testing Environment 2-4,text,false,,368,298,5,10,https://hackforla-311.herokuapp.com/pins,108,0,0
1587337597897,39,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,323,5,10,http://localhost:5000/requestcounts,39,0,0
1587337597930,22,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,461,303,5,10,http://localhost:5000/requestfrequency,22,0,0
1587337597922,34,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,461,301,5,10,http://localhost:5000/requestfrequency,34,0,0
1587337597937,20,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,20,0,0
1587337597953,13,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,333,5,10,http://localhost:5000/requestcounts,13,0,0
1587337597838,128,Prod_Request counts,500,Internal Server Error,Prod Testing Environment 2-5,text,false,,368,385,5,10,https://hackforla-311.herokuapp.com/requestcounts,128,0,0
1587337597967,4,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,4,0,0
1587337597837,134,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,299,5,10,https://hackforla-311.herokuapp.com/timetoclose,134,0,0
1587337597956,16,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,331,5,10,http://localhost:5000/requestcounts,16,0,0
1587337597971,12,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,287,5,10,http://localhost:5000/pins,12,0,0
1587337597957,26,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,294,5,10,http://localhost:5000/pins,26,0,0
1587337597972,12,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,12,0,0
1587337597983,29,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,266,294,5,10,http://localhost:5000/timetoclose,29,0,0
1587337597984,28,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,242,301,5,10,http://localhost:5000/timetoclose,28,0,0
1587337597985,39,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,326,5,10,http://localhost:5000/pins,39,0,0
1587337598012,20,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,501,299,5,10,http://localhost:5000/requestfrequency,20,0,0
1587337597924,110,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-1,text,false,,368,302,5,10,https://hackforla-311.herokuapp.com/requestfrequency,109,0,0
1587337597919,116,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-2,text,false,,368,486,5,10,https://hackforla-311.herokuapp.com/requestfrequency,116,0,0
1587337597967,68,Prod_Healthcheck,404,Not Found,Prod Testing Environment 2-5,text,false,,253,138,5,10,https://hackforla-311.herokuapp.com/apistatus,68,0,0
1587337597934,110,Prod_Time to close,500,Internal Server Error,Prod Testing Environment 2-4,text,false,,368,305,5,10,https://hackforla-311.herokuapp.com/timetoclose,110,0,0
1587337598033,13,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,329,5,10,http://localhost:5000/requestcounts,13,0,0
1587337598012,34,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,460,306,5,10,http://localhost:5000/requestfrequency,34,0,0
1587337598046,2,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337598048,12,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,217,340,5,10,http://localhost:5000/pins,12,0,0
1587337598024,47,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,330,333,5,10,http://localhost:5000/timetoclose,47,0,0
1587337597971,107,Prod_Request frequency,500,Internal Server Error,Prod Testing Environment 2-3,text,false,,368,304,5,10,https://hackforla-311.herokuapp.com/requestfrequency,107,0,0
1587337598046,37,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,336,5,10,http://localhost:5000/requestcounts,37,0,0
1587337598060,26,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,356,347,5,10,http://localhost:5000/timetoclose,26,0,0
1587337598071,33,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,596,338,5,10,http://localhost:5000/requestfrequency,33,0,0
