1587407937715,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407937058,787,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,475,5,10,787
1587407937275,756,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,5034660,5,10,738
1587407937847,834,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,273,5,10,833
1587407938681,150,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,150
1587407937275,1566,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,6852240,5,10,1547
1587407937718,1549,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,13650585,5,10,1490
1587407938033,1383,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,1092,5,10,1383
1587407939417,462,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,754,5,10,462
1587407939880,440,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,406,5,10,440
1587407940324,4,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,247,5,10,4
1587407939268,1213,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,1565,5,10,1213
1587407937672,3077,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,9688855,5,10,3028
1587407938845,2385,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,1255,5,10,2384
1587407938831,2407,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,14631012,5,10,1342
1587407940482,1268,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,958,5,10,1267
1587407941232,616,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,819,5,10,616
1587407940328,1739,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,16863152,5,10,1671
1587407940752,1382,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,1407,5,10,1381
1587407941750,1223,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,510,5,10,1222
1587407941238,2090,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,1708,5,10,2089
1587407942134,1378,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,885,5,10,1378
1587407941849,1927,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,438,5,10,1927
1587407942975,806,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,806
1587407943777,67,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,247,5,10,67
1587407943781,67,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,67
1587407942067,1893,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,1840,5,10,1893
